%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1752274929129685989,20,1752274929129685989,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274929231214981,21,1752274929231214981,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274929360284139,22,1752274929360284139,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274929434882783,23,1752274929434882783,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274929531885021,24,1752274929531885021,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274929630452108,25,1752274929630452108,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274929730882664,26,1752274929730882664,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274929831146177,27,1752274929831146177,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274929930433012,28,1752274929930433012,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274930034376843,29,1752274930034376843,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274930142205624,30,1752274930142205624,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274930244219432,31,1752274930244219432,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274930340999106,32,1752274930340999106,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274930441147809,33,1752274930441147809,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274930530205872,34,1752274930530205872,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274930653300467,35,1752274930653300467,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274930733222408,36,1752274930733222408,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274930839850308,37,1752274930839850308,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274930937881293,38,1752274930937881293,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274931036013338,39,1752274931036013338,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274931130052514,40,1752274931130052514,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274931236820540,41,1752274931236820540,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274931336587940,42,1752274931336587940,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274931434447062,43,1752274931434447062,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274931535171568,44,1752274931535171568,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274931629315107,45,1752274931629315107,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274931738857658,46,1752274931738857658,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274931837701382,47,1752274931837701382,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274931932549340,48,1752274931932549340,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274932030114711,49,1752274932030114711,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274932146911699,50,1752274932146911699,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274932242326718,51,1752274932242326718,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274932329725526,52,1752274932329725526,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274932430553722,53,1752274932430553722,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274932529858099,54,1752274932529858099,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274932631068846,55,1752274932631068846,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274932734253595,56,1752274932734253595,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274932829650293,57,1752274932829650293,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274932943258879,58,1752274932943258879,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274933038545898,59,1752274933038545898,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274933132291203,60,1752274933132291203,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274933248928510,61,1752274933248928510,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274933331349609,62,1752274933331349609,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274933433356147,63,1752274933433356147,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274933531414703,64,1752274933531414703,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274933630105503,65,1752274933630105503,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274933730321124,66,1752274933730321124,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274933829889259,67,1752274933829889259,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274933934116239,68,1752274933934116239,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274934033441065,69,1752274934033441065,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274934138050221,70,1752274934138050221,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274934228715219,71,1752274934228715219,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274934331054137,72,1752274934331054137,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274934431349500,73,1752274934431349500,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274934533527466,74,1752274934533527466,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274934631378564,75,1752274934631378564,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274934737918667,76,1752274934737918667,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274934830235376,77,1752274934830235376,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274934929884059,78,1752274934929884059,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274935030201291,79,1752274935030201291,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274935134294865,80,1752274935134294865,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274935231927655,81,1752274935231927655,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274935333601536,82,1752274935333601536,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274935432392203,83,1752274935432392203,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274935537068326,84,1752274935537068326,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274935629955062,85,1752274935629955062,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274935749750455,86,1752274935749750455,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274935849095647,87,1752274935849095647,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274935936277710,88,1752274935936277710,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274936037681528,89,1752274936037681528,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274936130520223,90,1752274936130520223,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274936230099426,91,1752274936230099426,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274936329918780,92,1752274936329918780,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274936432782530,93,1752274936432782530,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274936533476309,94,1752274936533476309,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274936634134515,95,1752274936634134515,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274936733946109,96,1752274936733946109,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274936830901634,97,1752274936830901634,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274936932004128,98,1752274936932004128,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274937042064086,99,1752274937042064086,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274937133167034,100,1752274937133167034,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274937229624346,101,1752274937229624346,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274937329882330,102,1752274937329882330,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274937434762001,103,1752274937434762001,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274937529936500,104,1752274937529936500,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274937630221413,105,1752274937630221413,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274937756109308,106,1752274937756109308,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274937830860604,107,1752274937830860604,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274937953889666,108,1752274937953889666,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274938031301519,109,1752274938031301519,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274938129374844,110,1752274938129374844,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274938246556381,111,1752274938246556381,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274938331014245,112,1752274938331014245,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274938437894243,113,1752274938437894243,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274938538870584,114,1752274938538870584,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274938630115475,115,1752274938630115475,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274938731845473,116,1752274938731845473,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274938848879514,117,1752274938848879514,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274938936775692,118,1752274938936775692,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274939035811291,119,1752274939035811291,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274939131875953,120,1752274939131875953,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274939234149791,121,1752274939234149791,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274939332515133,122,1752274939332515133,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274939429646534,123,1752274939429646534,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274939555210452,124,1752274939555210452,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274939653837584,125,1752274939653837584,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274939732998151,126,1752274939732998151,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274939830449954,127,1752274939830449954,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274939931463882,128,1752274939931463882,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274940034594644,129,1752274940034594644,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274940130352686,130,1752274940130352686,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274940235321377,131,1752274940235321377,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274940342559644,132,1752274940342559644,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274940433329662,133,1752274940433329662,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274940531200247,134,1752274940531200247,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274940631278537,135,1752274940631278537,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274940731021225,136,1752274940731021225,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274940829384625,137,1752274940829384625,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274940933431420,138,1752274940933431420,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274941036566381,139,1752274941036566381,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274941168261323,140,1752274941168261323,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274941233169154,141,1752274941233169154,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274941332187698,142,1752274941332187698,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274941445376214,143,1752274941445376214,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274941549416388,144,1752274941549416388,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
