x,y,z
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
0.30689056659294117,-1.8041124150158794e-16,0.5902820523028393
